Date/Time,BLOCK TESTBLOCK STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK TESTBLOCK STOREY 1:Zone Mean Air Temperature [C](Hourly) 
 01/16  24:00:00,10.763154152428556,6.12384317514146 
 01/17  01:00:00,10.518072902987506,5.8469296332962659 
 01/17  02:00:00,10.285195659838417,5.559344115530228 
 01/17  03:00:00,10.064715955751947,5.2821814193766809 
 01/17  04:00:00,9.880568519442268,5.006413365730873 
 01/17  05:00:00,9.70061763965216,4.7188482089361749 
 01/17  06:00:00,9.515008630013555,4.44618652805673 
 01/17  07:00:00,9.410107206474548,4.2244686788796799 
 01/17  08:00:00,9.31223349860091,3.999192201666848 
 01/17  09:00:00,9.54910527895356,4.118617110918824 
 01/17  10:00:00,11.52567589853481,5.8818115761932419 
 01/17  11:00:00,13.223596503880913,7.731757947029014 
 01/17  12:00:00,13.911605069770586,8.443379696136418 
 01/17  13:00:00,14.697052748103287,9.31622475404161 
 01/17  14:00:00,15.25222318870902,10.021364943990143 
 01/17  15:00:00,15.975642145173318,10.931937765773683 
 01/17  16:00:00,16.401757948608468,11.535640237802735 
 01/17  17:00:00,15.828951673691123,11.086725399809243 
 01/17  18:00:00,14.252342769268598,9.662003417104473 
 01/17  19:00:00,13.403202292621203,8.98321853864405 
 01/17  20:00:00,12.972583823077287,8.712155190125824 
 01/17  21:00:00,12.495941947419603,8.379321627398234 
 01/17  22:00:00,12.202407930105839,8.146832628007445 
 01/17  23:00:00,12.042734996367596,7.985710611093056 
 01/17  24:00:00,11.980777351990897,7.891878558721098 
 01/18  01:00:00,11.798603583853867,7.666541050392731 
 01/18  02:00:00,11.643067601768099,7.4510671147131009 
 01/18  03:00:00,11.550543432204539,7.283664460590038 
 01/18  04:00:00,11.379981685179056,7.046342752432535 
 01/18  05:00:00,11.172942325917509,6.775067015273678 
 01/18  06:00:00,10.939636812793435,6.477673338045804 
 01/18  07:00:00,10.816995083807513,6.274088182099535 
 01/18  08:00:00,10.705185622234059,6.0756211364240439 
 01/18  09:00:00,11.326355958749247,6.643951183302886 
 01/18  10:00:00,13.062801243839509,8.265182532255045 
 01/18  11:00:00,14.477544900785356,9.787731072854593 
 01/18  12:00:00,14.661896829733389,9.9142237594465 
 01/18  13:00:00,15.409908875130922,10.83976096401716 
 01/18  14:00:00,15.990812112708096,11.568262237508943 
 01/18  15:00:00,15.813323624283069,11.437595658917662 
 01/18  16:00:00,16.181367864297227,11.971530281716536 
 01/18  17:00:00,16.01502718609937,12.032389303991764 
 01/18  18:00:00,14.50229613640012,10.638115608099526 
 01/18  19:00:00,13.749852173839143,10.051488956363574 
 01/18  20:00:00,13.311395779472793,9.724050261247303 
 01/18  21:00:00,12.697401767205975,9.169789532196145 
 01/18  22:00:00,12.443454375007308,8.940600590725433 
 01/18  23:00:00,12.25931081533675,8.770020249836632 
 01/18  24:00:00,12.015387892058394,8.521124048391759 
 01/19  01:00:00,11.798426055245653,8.253362089113374 
 01/19  02:00:00,11.603672508522707,7.978328575184109 
 01/19  03:00:00,11.398029635673363,7.686672058628945 
 01/19  04:00:00,11.213012097583979,7.4106377825516509 
 01/19  05:00:00,11.043534444855453,7.141684346081931 
 01/19  06:00:00,10.863852388137044,6.855428229135978 
 01/19  07:00:00,10.727350564933964,6.606393110504646 
 01/19  08:00:00,10.614635452308212,6.37952958698481 
 01/19  09:00:00,10.762921455543271,6.4203028958849839 
 01/19  10:00:00,12.60057812902226,8.08459162293731 
 01/19  11:00:00,14.139106840566417,9.732058421198146 
 01/19  12:00:00,14.263489755189907,9.707152660695286 
 01/19  13:00:00,15.434078329062201,11.04096494319034 
 01/19  14:00:00,16.23737317757289,11.96341462503434 
 01/19  15:00:00,17.06877840299945,12.958471556225666 
 01/19  16:00:00,17.28414604794944,13.310778411554577 
 01/19  17:00:00,16.754177274015658,12.985503771403423 
 01/19  18:00:00,14.933498521059747,11.284127164483259 
 01/19  19:00:00,13.970190296384154,10.499807036669664 
 01/19  20:00:00,13.520662638008263,10.123487911397845 
 01/19  21:00:00,13.072236822573874,9.721157992494425 
